"...hable de sus vicios y crímenes, que de sus fracasos" (Conclusión)|2,6|Lord Chesterfield, estadista y escritor inglés
"Cordura es temer al enemigo, aunque esté abatido"|2,5|Andrés Duchesne, geógrafo e historiador francés
"La fe consiste en un convencimiento de la realidad"|3,5|Gilbert Keith Chesterton, escritor inglés
"Quien siempre en todo calla, en todo tiene paz"|1,6|Tomás de Kempis, monje y escritor alemán
"Es mucho más sano no esperar y hacer lo posible"|2,6|Gottfried Keller, poeta y novelista alemán
"Nada se aprende ni se enseña bien sin el ejemplo"|3,7|Lucio J. M. Columela, agrónomo romano
"Lo verdaderamente mágico de nuestro primer amor..." (Primera parte)|1,6|Benjamín Disraeli, escritor y 1er ministro británico
"...es la ignorancia de que alguna vez ha de terminar" (Conclusión)|2,4|Benjamín Disraeli, escritor y 1er ministro británico
"Las grandes deudas son un privilegio de la riqueza"|2,5|Georges Duhamel, escritor francés
"En la sobriedad existe limpieza y elegancia"|2,5|Joseph Joubert, moralista francés
"Las personas felices no creen en los milagros"|1,5|Johann W. Goethe, escritor y científico alemán
"La frente es la pista de aterrizaje de las ideas"|2,7|Ramón Gómez de la Serna, escritor español
"No se llega al alba sino por el sendero de la noche"|3,5|Kahlil Gibrán, poeta y pintor libanés
"Un amigo es alguien con quien no tenemos necesidad..." (Primera parte)|1,5|William Gladstone, político británico
"...de mostrarnos mejores de lo que en realidad somos" (Conclusión)|2,6|William Gladstone, político británico
"¿Puede ser por fortuna amado el que a nadie ama?"|2,6|Demócrates, orador ateniense
"La gente afortunada cree siempre tener razón"|3,5|Francisco de La Rochefoucauld, autor y moralista francés
"La ingratitud es la independencia del corazón"|1,5|Néstor Roqueplán, director de teatro francés
"La alegría, llevada muy lejos, encuentra al dolor"|3,6|John Christian Rost, poeta bucólico alemán
"La amabilidad puede atraer hasta a una serpiente"|3,5|Proverbio persa
"Las palabras duras, aun cuando sean justas, muerden"|1,5|Sófocles, dramaturgo ateniense
"La virtud, y no el tiempo, es la medida de la vida"|2,6|Plutarco, biógrafo y ensayista griego
"La verdad no tiene hora, es de todos los tiempos"|2,6|Albert Schweitzer, músico, filósofo y médico franco-alemán
"Nada se da tan gratuitamente como los consejos"|3,6|Sentencia francesa
"El destino baraja las cartas y nosotros jugamos"|1,5|Arturo Schopenhauer, filósofo alemán
"Las naciones no mueren por débiles sino por viles"|2,5|Antonio Maura, hombre de estado español
"A la franqueza de los demás llamámosla insolencia"|2,7|André Maurois, biógrafo y crítico francés
"Las lágrimas son la postrer sonrisa del amor"|1,5|Stendhal, novelista y ensayista francés
"Todo placer esperado es mayor que el obtenido"|2,6|Alexander Murray, horticultor y botánico inglés
"Somos más amigos de las teorías que de la verdad"|2,6|Walter Savage Landor, poeta y ensayista inglés
"Fácilmente sigue la hija las huellas de su madre"|3,6|Francisco Rabelais, escritor francés
"Nada hay que no puedan empeorar las malas lenguas"|1,5|Terencio, dramaturgo romano
"Luchar para comer es duro; para dominar, es ridículo"|3,6|Edmundo Thiaudière, filósofo y escritor francés
"Bien poco se ha perdido cuando queda la honra"|2,6|Voltaire, escritor y filósofo francés
"Los fuertes determinan los acontecimientos;..." (Primera parte)|1,5|Alfred de Vigny, poeta, novelista y dramaturgo francés
"...los débiles soportan lo que el destino les impone" (Conclusión)|2,6|Alfred de Vigny, poeta, novelista y dramaturgo francés
"Fácil es en la adversidad despreciar la muerte"|3,6|Marco Valerio Marcial, poeta hispano-romano
"Ninguna cosa hace pobre al avaro sino la riqueza"|1,6|Fernando de Rojas, escritor español
"Suavizar las penas de otros, es olvidar las propias"|2,6|Abraham Lincoln, presidente de los EEUU
"El que sabe conocerse a sí mismo es dueño de sí"|4,7|Pedro de Ronsard, escritor y poeta francés
"Nada tan elocuente como las lágrimas de mujer"|2,6|Jean Rotrou, poeta dramático francés
"En las revoluciones hay dos clases de personas: ..." (Primera parte)|1,7|Napoleón, militar y gobernante francés
"...los que las hacen y los que se aprovechan de ellas" (Conclusión)|2,6|Napoleón, militar y gobernante francés
"El que esconde sus defectos, prueba que los conoce"|3,6|Jean Rostand, biólogo y moralista francés
"Nadie da tanta prisa a los demás como los perezosos"|2,5|Francisco de La Rochefoucauld, autor y moralista francés
"Te quiero como eres, pero no me digas como eres"|1,5|Antonio Porchia, escritor argentino
"El tiempo todo lo vence; cedamos pues al tiempo"|2,5|Alexander Pope, poeta inglés
"El amor es expulsado de su lugar por la avaricia"|3,6|Stendhal, novelista y ensayista francés
"La compasión de un alma superior cae desde lo alto,..." (Primera parte)|1,6|Mme. de Staël, escritora suizo-francesa
"...como el rocío sobre la esterilidad de la vida" (Conclusión)|2,6|Mme. de Staël, escritora suizo-francesa
"Una injusticia hecha a uno es una amenaza a todos"|2,5|Carlos Luis de Montesquieu, escritor y jurista francés
"El celoso anda buscando lo que no quiere encontrar"|3,6|Tirso de Molina, escritor español
"Es difícil disimular la tristeza del corazón"|1,5|Albio Tíbulo, poeta lírico latino
"La lucha por la vida vuélvese cada día más ardua"|2,6|Yoritomo, militar japonés
"Las palabras suaves poseen fuertes argumentos"|3,6|John Wray, director de cine estadounidense
"Cuando un hombre enviuda y se casa por segunda vez,..." (Primera parte)|1,6|Oscar Wilde, escritor irlandés
"...es indicio seguro de que adoraba a su primera mujer" (Conclusión)|2,6|Oscar Wilde, escritor irlandés
"El secreto es el alma de las grandes empresas"|3,7|Proverbio chino
"La mejor virtud contiene cierto sabor a vicio"|2,5|Miguel E. de Montaigne, escritor francés
"La justicia puede parpadear, pero acaba viendo"|3,6|Thomas Middleton, dramaturgo inglés
"Con los celos se sufre y se hace sufrir a los demás"|2,5|Jean de La Bruyère, ensayista y moralista francés.
"La suerte nos da la familia; la elección los amigos"|3,6|Pierre Legrand, literato francés
"Se mata a millones de hombres; se es un conquistador,..." (Primera parte)|1,6|Edmundo Rostand, dramaturgo francés
"...pero se mata a un solo hombre y se es un asesino" (Conclusión)|2,7|Edmundo Rostand, dramaturgo francés
"Las mujeres curan todos sus pesares hablando"|2,7|Juan Pablo Richter, escritor y humorista alemán
"Una murmuración malévola camina sobre ruedas"|3,6|Ouida, novelista inglesa
"Los locos han progresado, como todo en este mundo"|1,5|Armando Palacio Valdés, novelista y crítico español
"Mucho mejor es tener talento que poseer un tesoro"|2,5|Sófocles, dramaturgo ateniense
"Quien persigue dos liebres a la vez no caza ninguna"|2,4|Proverbio latino
"Sin un poco de fanatismo no se hacen milagros..." (Primera parte)|1,6|M. Menéndez Pelayo, filólogo y crítico literario español
"...en filosofía ni en ninguna otra ciencia humana" (Conclusión)|2,6|M. Menéndez Pelayo, filólogo y crítico literario español
"La venganza iguala al ofendido con el ofensor"|3,6|Pietro Metastasio, poeta italiano
"Cada uno debe soportar pacientemente su suerte"|2,5|Marco Manilio, poeta latino
"Son olvido y mudanza las condiciones de ausencia"|1,5|Jorge Manrique, poeta español
"¡Qué poco tiempo es suficiente para cambiarlo todo!"|2,4|Voltaire, escritor y filósofo francés
"Los maldicientes son mirados con desprecio"|4,7|Juan de Zabaleta, escritor y dramaturgo español
"La mujer raramente nos perdona el ser celosos;..." (Primera parte)|1,5|Paul Jean Toulet, novelista francés
"...pero no nos perdonaría jamás que no lo fuéramos" (Conclusión)|2,5|Paul Jean Toulet, novelista francés
"Limitando los deseos disminuyen las necesidades"|1,4|J. Saintine
"Al justo perjudica quien al malvado perdona"|2,7|Vincenso Monti, poeta italiano
"La poesía es el lenguaje de un estado de crisis"|2,5|Esteban Mallarmé, poeta parisino
"La mayor declaración de amor es la que no se hace;..." (Primera parte)|1,6|Platón, filósofo griego
"...el hombre que siente verdaderamente, habla poco" (Conclusión)|2,5|Platón, filósofo griego
"Aprendemos a vivir cuando nuestra vida ha pasado"|3,6|Miguel E. de Montaigne, escritor francés
"Quien favorece a gente buena labra en buena tierra"|3,6|Aldo Manuzio, humanista e impresor italiano
"Mi peor enemigo encubierto es el que me adula"|1,5|Mme.de Staël, escritora suizo-francesa
"Los celos nacen del amor, mas no mueren con éste"|3,6|Francisco de La Rochefoucauld, autor y moralista francés
"El bueno será siempre libre, aunque sea esclavo"|2,7|San Agustín, filósofo y teólogo latino
"Si es verdad, como dicen, que la propiedad es un robo,..." (Primera parte)|1,6|Santiago Rusiñol y Prats, pintor y escritor español
"...el día que todo sea de todos, todos serán ladrones" (Conclusión)|2,6|Santiago Rusiñol y Prats, pintor y escritor español
"La educación de la humanidad se cumple fatalmente"|3,5|Giuseppe Mazzini, filósofo y político italiano
"El que sabe, y sabe que sabe, es un sabio; síguele"|2,6|Proverbio árabe
"¿Quieres que hablen bien de ti? Nunca lo hagas tú"|1,4|Blas Pascal, matemático y filósofo francés
"Nada desahoga tanto como tomar una resolución"|2,5|Séneca, filósofo y escritor latino
"Si es más lo que ignoras que lo que sabes, no hables"|3,6|Raimundo Lulio, filósofo y escritor mallorquín
"Para los venturosos la vida entera es harto breve;..." (Primera parte)|1,6|Luciano, escritor griego
"...para los infelices una sola noche es una eternidad" (Conclusión)|2,5|Luciano, escritor griego
"El dolor busca siempre el motivo de las cosas"|3,6|Stefan Zweig, escritor y biógrafo austríaco
"Las opiniones imparciales tienen poco valor"|2,5|Oscar Wilde, escritor irlandés
"También el llanto tiene cierta voluptuosidad"|1,7|Ovidio, poeta romano
"El que gusta de ser adulado es digno del adulador"|2,4|William Shakespeare, poeta y autor teatral inglés
"Todo idealismo, frente a la necesidad es un engaño"|3,6|Friedrich Wilhelm Nietzsche, filósofo y poeta alemán
"La belleza del fruto está en proporción del tiempo..." (Primera parte)|1,5|Juan Ruskin, escritor y crítico de arte inglés
"...que transcurre entre la siembra y la cosecha" (Conclusión)|2,6|Juan Ruskin, escritor y crítico de arte inglés
"El amor propio hace más libertinos que el amor"|2,6|Juan Jacobo Rousseau, filósofo francés
"Un pobre es el que no se contenta con lo que tiene"|2,6|Eugenio Marbeau
"Es bueno recordar que la vida es lucha y no placer"|1,5|Eulogio Florentino Sanz, político, periodista y escritor español
"La capacidad de reír juntos es la esencia del amor"|2,6|Françoise Sagan, escritora francesa
"Lo esencial de la buena diplomacia es la precisión"|3,6|Harold Nicholson, periodista y novelista británico
"Pasan los años a semejanza del agua que corre;..." (Primera parte)|1,5|Ovidio, poeta romano
"...ni la ola ni la hora que pasan volverán otra vez" (Conclusión)|2,6|Ovidio, poeta romano
"Una murmuración malévola camina sobre ruedas"|2,6|Ouida, novelista inglesa
"La vejez en sí misma es una enfermedad incurable"|4,6|Terencio, dramaturgo romano
"Muchas veces compramos el dinero demasiado caro"|1,6|William M. Thackeray, novelista inglés
"La firme constancia es vencedora de todo desastre"|2,5|Vincenzo Monti, poeta italiano
"La soledad muchas veces es la mejor compañía"|2,6|John Milton, poeta y ensayista inglés
"Nos cuidamos muy poco de ser buenos según Dios;..." (Primera parte)|1,5|Miguel E. de Montaigne, escritor francés
"...apenas sabríamos serlo según nuestras normas" (Conclusión)|2,7|Miguel E. de Montaigne, escritor francés
"Ten fe en la felicidad, si no, nunca vendrá hacia ti"|3,6|Douglas Malloch
"Deseamos llegar a viejos y negamos haber llegado"|2,6|Francisco de Quevedo y Villegas, escritor español
"No podemos vencer las pasiones, pero sí dominarlas"|1,5|Séneca, filósofo y escritor latino
"El campo es una especie de sepultura muy sana"|3,7|Sidney Smith, escritor y ensayista inglés
"A muy poca gente le interesa la apatía pública"|3,6|Eduard Mörike, escritor alemán
"Los altos empleos son como rocas escarpadas, a las..." (Primera parte)|1,5|Mme. de Necker de Saussure, pedagoga suiza
"...que sólo las águilas y los reptiles pueden acceder" (Conclusión)|2,7|Mme. de Necker de Saussure, pedagoga suiza
"El silencio y la reflexión agotan las pasiones"|2,6|Luc de C. Vauvenargues, militar y moralista francés
"El periodismo es la más noble de las profesiones"|3,5|Leopoldo Lugones, poeta y periodista argentino
"La beneficencia no es más que una devolución"|1,5|Henri Charrière, escritor francés
"Cumple bien tu parte, en ello el honor descansa"|3,6|Alexander Pope, poeta inglés
"Cerramos los ojos para ver más bellas las cosas"|2,6|Emilio Pontich
"Siempre resultan funestos los medios ilícitos..." (Primera parte)|1,4|Niccoló Tommaseo, escritor y político italiano
"...para fines buenos, por tentarnos a jugar con el mal" (Conclusión)|2,6|Niccoló Tommaseo, escritor y político italiano
"Se es bella, se llega a ser rica, pero se nace elegante"|3,5|Mme. de Régnier
"El tener un mérito grande es una pesada carga"|3,7|Juan Francisco Regnard, escritor y dramaturgo francés
"Un charquito de agua refleja siempre el cielo"|1,5|Jules Tannery, matemático y filósofo francés
"La astucia sirve de verdadero manto al embuste"|3,6|Torcuato Tasso, poeta italiano
"Sólo hay un camino para llegar; mil para alejarse"|2,6|Jean de La Bruyère, ensayista y moralista francés
"¡Vanidad! He aquí un vicio tan cruel y, al mismo tiempo..." (Primera parte)|1,6|Alfonso de Lamartine, poeta y político francés
"...tan estúpido, que hace que la felicidad nos ofenda" (Conclusión)|2,6|Alfonso de Lamartine, poeta y político francés
"Lo que nosotros somos, eso sólo nos pertenece"|3,7|Johann Lavater, escritor suizo
"Nada nos impide decir las verdades sonriendo"|2,5|Gustavo Le Bon, médico, sociólogo y escritor francés
"Toda simplificación es un perfeccionamiento"|1,6|Maurice Maeterlinck, autor belga
"Si no sabes escuchar, nunca serás bien escuchado"|2,5|Proverbio persa
"Los peores enemigos son los que aprueban siempre"|2,6|Publio Cornelio Tácito, historiador romano
"El pobre hace más bien al rico aceptando su caridad,..." (Primera parte)|1,5|Refrán del Talmud
"...del que el rico hace al pobre ofreciéndosela" (Conclusión)|3,7|Refrán del Talmud
"El suceso depende de los más pequeños motivos"|2,5|Suetonio, historiador romano
"La admiración es algo que abruma y no enternece"|3,6|P. Juan Bautista Lacordaire, eclesiástico francés
